date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2021,GBR,GBP,Britain,3.29,0.74137228,4.437716501,-0.09249,-0.14064,0,0.18675,0.2828,46742.54092,4.361179477,0.00174,-0.18315,0,0.23774,0.03841
1/1/2021,GTM,GTQ,Guatemala,25,7.8009,3.204758425,-0.34463,-0.3794,-0.27784,-0.14297,-0.07361,6522.783323,3.279274922,-0.03791,-0.21548,-0.03958,0.18876,-0.00269
1/1/2021,HKG,HKD,Hong Kong,20.5,7.75535,2.643336535,-0.45944,-0.48812,-0.40435,-0.29311,-0.2359,85943.22177,5.415671042,-0.51949,-0.60818,-0.52033,-0.40629,-0.5019
1/1/2021,HND,HNL,Honduras,87,24.103,3.60950919,-0.26186,-0.30102,-0.18663,-0.03473,0.04339,3311.435606,3.192890221,0.11292,-0.09249,0.11099,0.37512,0.15366
1/1/2021,HUN,HUF,Hungary,900,297.42395,3.025983617,-0.38119,-0.41402,-0.31812,-0.19078,-0.12529,26924.13804,3.828067851,-0.22181,-0.36544,-0.22316,-0.03847,-0.19332
1/1/2021,IDN,IDR,Indonesia,34000,14125,2.407079646,-0.50775,-0.53387,-0.45759,-0.35629,-0.30419,8220.15309,3.324933877,-0.2873,-0.41884,-0.28854,-0.11939,-0.26121
1/1/2021,IND,INR,India,190,73.39,2.588908571,-0.47057,-0.49866,-0.41661,-0.30767,-0.25163,3654.858784,3.202128246,-0.20406,-0.35097,-0.20545,-0.01655,-0.17493
1/1/2021,ISR,ILS,Israel,17,3.179,5.347593583,0.09358,0.03556,0.20503,0.43007,0.54581,44410.81288,4.298456394,0.22475,-0.00131,0.22262,0.51329,0.26958
1/1/2021,JOR,JOD,Jordan,2.3,0.709,3.244005642,-0.3366,-0.3718,-0.26899,-0.13248,-0.06227,6536.630961,3.279647421,-0.02623,-0.20596,-0.02793,0.20318,0.00941
1/1/2021,JPN,JPY,Japan,390,104.295,3.739393068,-0.2353,-0.27587,-0.15736,0,0.08094,53709.42451,4.548587446,-0.19067,-0.34005,-0.19208,0,-0.16105
1/1/2021,KOR,KRW,South Korea,4500,1097.35,4.100788263,-0.16139,-0.20588,-0.07592,0.09665,0.1854,40684.32647,4.198214551,-0.03838,-0.21587,-0.04005,0.18817,-0.00318
1/1/2021,KWT,KWD,Kuwait,1.15,0.3037,3.786631544,-0.22564,-0.26672,-0.14672,0.01263,0.09459,29537.6453,3.898370747,-0.04375,-0.22025,-0.04542,0.18153,-0.00875
1/1/2021,LBN,LBP,Lebanon,15500,8750,1.771428571,-0.63774,-0.65696,-0.60082,-0.52628,-0.48794,,,,,,,
1/1/2021,LKA,LKR,Sri Lanka,700,189,3.703703704,-0.2426,-0.28278,-0.1654,-0.00954,0.07062,5048.353163,3.239613005,0.12549,-0.08224,0.12354,0.39065,0.16669
1/1/2021,MDA,MDL,Moldova,50,17.225,2.90275762,-0.40639,-0.43788,-0.34589,-0.22374,-0.16091,7416.163927,3.303306707,-0.13491,-0.29458,-0.13641,0.0689,-0.10324
1/1/2021,MEX,MXN,Mexico,54,20.11475,2.684597124,-0.451,-0.48013,-0.39505,-0.28208,-0.22397,16603.1215,3.550434284,-0.25561,-0.39301,-0.25691,-0.08024,-0.22837
1/1/2021,MYS,MYR,Malaysia,9.99,4.052,2.465449161,-0.49582,-0.52257,-0.44443,-0.34068,-0.28732,21301.74605,3.676826475,-0.33988,-0.46172,-0.34103,-0.18436,-0.31572
1/1/2021,NIC,NIO,Nicaragua,124,34.8453,3.558586093,-0.27227,-0.31088,-0.1981,-0.04835,0.02867,2623.988709,3.174398018,0.10361,-0.10008,0.10169,0.36361,0.14401
1/1/2021,NOR,NOK,Norway,52,8.5439,6.086213556,0.24462,0.17859,0.37147,0.62759,0.75932,60564.00256,4.732974415,0.26594,0.03228,0.26374,0.56419,0.31228
1/1/2021,NZL,NZD,New Zealand,6.8,1.395089286,4.874239999,-0.00322,-0.0561,0.09837,0.30348,0.40898,45699.79271,4.33312973,0.1074,-0.09699,0.10548,0.3683,0.14794
1/1/2021,OMN,OMR,Oman,1.1,0.385,2.857142857,-0.41572,-0.44672,-0.35617,-0.23593,-0.17409,28443.10287,3.868927744,-0.27299,-0.40717,-0.27425,-0.10171,-0.24638
1/1/2021,PAK,PKR,Pakistan,550,160.35,3.429996882,-0.29857,-0.33578,-0.22708,-0.08274,-0.0085,1936.755201,3.155911555,0.06996,-0.12752,0.0681,0.32204,0.10913
1/1/2021,PER,PEN,Peru,11.9,3.6207,3.286657276,-0.32788,-0.36354,-0.25938,-0.12107,-0.04994,8826.742167,3.341251018,-0.03162,-0.21036,-0.0333,0.19652,0.00383
1/1/2021,PHL,PHP,Philippines,142,48.0925,2.952643344,-0.39619,-0.42822,-0.33465,-0.2104,-0.14649,5683.474886,3.25669767,-0.10745,-0.27219,-0.109,0.10283,-0.07478
1/1/2021,POL,PLN,Poland,13.08,3.7226,3.513673239,-0.28146,-0.31958,-0.20822,-0.06036,0.01569,23023.94366,3.723153294,-0.07093,-0.24241,-0.07254,0.14796,-0.03692
1/1/2021,QAT,QAR,Qatar,13,3.641,3.570447679,-0.26985,-0.30858,-0.19543,-0.04518,0.0321,73660.13584,5.085258145,-0.30879,-0.43637,-0.30999,-0.14595,-0.28349
1/1/2021,ROU,RON,Romania,9.9,4.0089,2.469505351,-0.49499,-0.52178,-0.44352,-0.3396,-0.28615,27261.07577,3.837131418,-0.36642,-0.48336,-0.36752,-0.21715,-0.34323
1/1/2021,RUS,RUB,Russia,135,74.63,1.808924025,-0.63008,-0.6497,-0.59238,-0.51625,-0.4771,26678.47413,3.821459535,-0.53399,-0.62001,-0.5348,-0.42421,-0.51694
1/1/2021,SAU,SAR,Saudi Arabia,14,3.7518,3.731542193,-0.2369,-0.27739,-0.15913,-0.0021,0.07867,27468.45833,3.842709974,-0.04402,-0.22046,-0.04568,0.18121,-0.00902
1/1/2021,SGP,SGD,Singapore,5.9,1.3308,4.433423505,-0.09337,-0.14147,-0.00097,0.1856,0.28156,70069.80458,4.988678853,-0.12511,-0.28659,-0.12663,0.08101,-0.09309
1/1/2021,SWE,SEK,Sweden,52.88,8.29525,6.374732528,0.30363,0.23447,0.43649,0.70475,0.84272,44890.4641,4.311358929,0.45562,0.18695,0.45309,0.79855,0.5089
1/1/2021,THA,THB,Thailand,128,30.13,4.248257551,-0.13124,-0.17733,-0.04269,0.13608,0.22803,8571.70354,3.334390523,0.25428,0.02278,0.2521,0.54978,0.30019
1/1/2021,TUR,TRY,Turkey,14.99,7.4705,2.006559133,-0.58966,-0.61143,-0.54784,-0.4634,-0.41997,19695.47714,3.633618118,-0.45636,-0.5567,-0.4573,-0.32828,-0.43646
1/1/2021,TWN,TWD,Taiwan,72,27.98,2.573266619,-0.47377,-0.50169,-0.42014,-0.31185,-0.25615,57405.61493,4.648014332,-0.45497,-0.55557,-0.45592,-0.32657,-0.43502
1/1/2021,UKR,UAH,Ukraine,62,28.14,2.203269367,-0.54943,-0.57334,-0.50351,-0.41079,-0.36311,8039.732682,3.320080599,-0.34669,-0.46727,-0.34783,-0.19278,-0.32278
1/1/2021,URY,UYU,Uruguay,204,42.495,4.800564772,-0.01829,-0.07037,0.08176,0.28378,0.38768,15276.55579,3.514749894,0.34462,0.09644,0.34228,0.6614,0.39383
1/1/2021,USA,USD,United States,4.89,1,4.89,0,-0.05305,0.10192,0.3077,0.41354,63577.341,4.8140327,0,-0.18457,-0.00174,0.23559,0.0366
1/1/2021,VNM,VND,Vietnam,66000,23064,2.861602497,-0.41481,-0.44585,-0.35516,-0.23474,-0.17281,6107.802426,3.268112007,-0.13799,-0.29709,-0.13949,0.06509,-0.10644
1/1/2021,ZAF,ZAR,South Africa,33.5,15.5225,2.158157513,-0.55866,-0.58207,-0.51368,-0.42286,-0.37615,13604.77437,3.469779262,-0.38768,-0.50069,-0.38874,-0.24342,-0.36526
7/1/2021,ARE,AED,United Arab Emirates,14.75,3.67315,4.015626914,-0.18547,-0.20421,-0.15468,0.13194,0.16161,46213.59172,4.316188692,-0.10186,-0.23968,-0.16362,0.18504,-0.04596
7/1/2021,ARG,ARS,Argentina,380,96.33375,3.944619617,-0.19987,-0.21829,-0.16963,0.11193,0.14107,7855.264502,3.337473838,0.14098,-0.0341,0.06252,0.50546,0.21199
7/1/2021,AUS,AUD,Australia,6.55,1.366586949,4.7929625,-0.0278,-0.05017,0.00896,0.35106,0.38647,57856.72778,4.613263957,0.00296,-0.15094,-0.066,0.32335,0.06539
7/1/2021,AZE,AZN,Azerbaijan,3.95,1.699,2.324896998,-0.52842,-0.53927,-0.51059,-0.34465,-0.32747,8998.104949,3.366633476,-0.33335,-0.43565,-0.37919,-0.12039,-0.29186
7/1/2021,BHR,BHD,Bahrain,1.5,0.377,3.978779841,-0.19295,-0.21152,-0.16244,0.12156,0.15095,29062.29741,3.878572464,-0.0097,-0.16166,-0.07779,0.30665,0.05194
7/1/2021,BRA,BRL,Brazil,22.9,5.24865,4.363026683,-0.115,-0.13537,-0.08155,0.22987,0.2621,7736.37236,3.334440299,0.26315,0.06932,0.17629,0.66665,0.34177
7/1/2021,CAN,CAD,Canada,6.77,1.2741,5.313554666,0.0778,0.053,0.11855,0.49781,0.53706,42370.46045,4.218130984,0.21606,0.02946,0.13244,0.60452,0.29175
7/1/2021,CHE,CHF,Switzerland,6.5,0.92275,7.044161474,0.42884,0.39596,0.48285,0.98564,1.03768,61155.88395,4.697442111,0.44763,0.2255,0.34809,0.91007,0.53773
7/1/2021,CHL,CLP,Chile,2990,759.285,3.937915276,-0.20123,-0.21961,-0.17104,0.11004,0.13913,17068.38314,3.572547073,0.06409,-0.09919,-0.00908,0.40401,0.13032
7/1/2021,CHN,CNY,China,22.4,6.4797,3.456950167,-0.29879,-0.31493,-0.27228,-0.02554,0,15985.1722,3.544908886,-0.05859,-0.20305,-0.12332,0.24213,0
7/1/2021,COL,COP,Colombia,12950,3842.11,3.37054379,-0.31632,-0.33205,-0.29047,-0.0499,-0.02499,7540.541853,3.329443672,-0.02272,-0.17268,-0.08992,0.28946,0.0381
7/1/2021,CRI,CRC,Costa Rica,2370,617.74,3.836565545,-0.22179,-0.2397,-0.19237,0.08147,0.10981,14803.09016,3.514747997,0.05375,-0.10794,-0.01871,0.39037,0.11934
7/1/2021,CZE,CZK,Czech Republic,89,21.80065,4.082447083,-0.17192,-0.19097,-0.14061,0.15078,0.18094,29572.58024,3.891592358,0.0127,-0.14269,-0.05693,0.33621,0.07573
7/1/2021,DNK,DKK,Denmark,30,6.3239,4.743908031,-0.03775,-0.05989,-0.00137,0.33723,0.37228,65586.99368,4.810502122,-0.048,-0.19408,-0.11346,0.25611,0.01125
7/1/2021,EGY,EGP,Egypt,42.5,15.67,2.712188896,-0.44986,-0.46252,-0.42906,-0.23548,-0.21544,7094.449336,3.318061597,-0.21091,-0.332,-0.26517,0.04116,-0.1618
7/1/2021,EUZ,EUR,Euro area,4.29,0.850159405,5.046112499,0.02355,0,0.06225,0.42242,0.4597,38674.66301,4.123832507,0.18126,0,0.10004,0.55861,0.25478
7/1/2021,GBR,GBP,Britain,3.49,0.734672887,4.750413499,-0.03643,-0.0586,0,0.33907,0.37416,44424.32606,4.27053548,0.07384,-0.09094,0,0.41687,0.14067
7/1/2021,GTM,GTQ,Guatemala,26,7.7448,3.35709121,-0.31905,-0.33472,-0.29331,-0.05369,-0.02889,6323.210984,3.298383408,-0.01746,-0.16822,-0.08502,0.29641,0.0437
7/1/2021,HKG,HKD,Hong Kong,21,7.7729,2.701694348,-0.45199,-0.4646,-0.43127,-0.23843,-0.21847,84583.22824,5.295192104,-0.50746,-0.58304,-0.54132,-0.35012,-0.4768
7/1/2021,HND,HNL,Honduras,87,23.744,3.664083558,-0.25678,-0.27388,-0.22868,0.03285,0.05992,3338.523013,3.222228928,0.09774,-0.07071,0.02226,0.4484,0.16606
7/1/2021,HUN,HUF,Hungary,908,305.64505,2.970766253,-0.39741,-0.41128,-0.37463,-0.16259,-0.14064,26905.21888,3.823534485,-0.24995,-0.36504,-0.30152,-0.01034,-0.20326
7/1/2021,IDN,IDR,Indonesia,34000,14517.5,2.342001033,-0.52495,-0.53588,-0.50699,-0.33983,-0.32252,8287.393606,3.348499637,-0.32481,-0.42841,-0.37124,-0.10912,-0.28279
7/1/2021,IND,INR,India,190,74.615,2.546404878,-0.48349,-0.49537,-0.46396,-0.28221,-0.2634,3684.755379,3.231063066,-0.2392,-0.35594,-0.29151,0.00384,-0.19185
7/1/2021,ISR,ILS,Israel,17,3.29205,5.16395559,0.04746,0.02335,0.08705,0.45564,0.49379,44774.09151,4.279459765,0.16488,-0.01386,0.08479,0.537,0.23739
7/1/2021,JOR,JOD,Jordan,2.13,0.709,3.004231312,-0.39062,-0.40464,-0.36759,-0.15315,-0.13096,7116.070784,3.31861327,-0.12609,-0.26019,-0.18618,0.15307,-0.0717
7/1/2021,JPN,JPY,Japan,390,109.935,3.547550825,-0.28042,-0.29697,-0.25321,0,0.02621,54148.76541,4.518655091,-0.24211,-0.3584,-0.29422,0,-0.19493
7/1/2021,KOR,KRW,South Korea,4600,1150.35,3.998782979,-0.18889,-0.20755,-0.15822,0.1272,0.15674,40125.44602,4.160849316,-0.07224,-0.2146,-0.13603,0.22413,-0.0145
7/1/2021,KWT,KWD,Kuwait,1.25,0.3008,4.155585106,-0.15708,-0.17648,-0.12522,0.1714,0.2021,27396.92106,3.836080293,0.04576,-0.1147,-0.02614,0.37983,0.11085
7/1/2021,LBN,LBP,Lebanon,37000,22000,1.681818182,-0.65886,-0.66671,-0.64596,-0.52592,-0.5135,,,,,,,
7/1/2021,LKA,LKR,Sri Lanka,700,199.5,3.50877193,-0.28828,-0.30466,-0.26138,-0.01093,0.01499,5089.648486,3.266908992,0.03683,-0.12227,-0.03446,0.36804,0.10136
7/1/2021,MDA,MDL,Moldova,52,17.98,2.892102336,-0.41337,-0.42687,-0.39119,-0.18476,-0.16339,7189.257543,3.320480634,-0.15918,-0.2882,-0.217,0.10941,-0.10685
7/1/2021,MEX,MXN,Mexico,64,20.13525,3.178505358,-0.35527,-0.37011,-0.3309,-0.10403,-0.08055,14123.47586,3.4974076,-0.12266,-0.25729,-0.18299,0.1576,-0.06806
7/1/2021,MYS,MYR,Malaysia,9.99,4.2245,2.364776897,-0.52033,-0.53137,-0.5022,-0.33341,-0.31594,21475.99346,3.685007496,-0.3805,-0.47556,-0.4231,-0.1826,-0.34194
7/1/2021,NIC,NIO,Nicaragua,128,35.2063,3.635712926,-0.26253,-0.2795,-0.23465,0.02485,0.05171,2562.782429,3.202435864,0.09597,-0.0722,0.02061,0.44607,0.16418
7/1/2021,NOR,NOK,Norway,57,9.0444,6.302242271,0.27835,0.24893,0.32667,0.77651,0.82306,55703.32471,4.558319758,0.33469,0.12989,0.24291,0.76105,0.41776
7/1/2021,NZL,NZD,New Zealand,6.9,1.448750453,4.762724999,-0.03393,-0.05616,0.00259,0.34254,0.37772,45405.8816,4.295579924,0.07034,-0.0939,-0.00325,0.41226,0.13696
7/1/2021,OMN,OMR,Oman,1.15,0.38505,2.986625114,-0.39419,-0.40813,-0.37129,-0.15812,-0.13605,27428.99384,3.836898632,-0.24857,-0.36387,-0.30024,-0.00853,-0.2018
7/1/2021,PAK,PKR,Pakistan,580,161.1,3.600248293,-0.26973,-0.28653,-0.24212,0.01485,0.04145,1851.601342,3.184290039,0.09146,-0.07602,0.01641,0.44013,0.1594
7/1/2021,PER,PEN,Peru,12.9,3.9511,3.264913568,-0.33775,-0.35298,-0.31271,-0.07967,-0.05555,8209.103894,3.34650207,-0.05818,-0.20269,-0.12294,0.24269,0.00044
7/1/2021,PHL,PHP,Philippines,142,50.35,2.820258193,-0.42794,-0.4411,-0.40631,-0.20501,-0.18418,5729.965478,3.283246715,-0.17077,-0.29801,-0.22779,0.09412,-0.11916
7/1/2021,POL,PLN,Poland,13.43,3.90685,3.437551992,-0.30273,-0.31877,-0.27637,-0.03101,-0.00561,22607.34205,3.713873918,-0.10647,-0.24357,-0.1679,0.17897,-0.05085
7/1/2021,QAT,QAR,Qatar,13,3.641,3.570447679,-0.27577,-0.29244,-0.24839,0.00645,0.03283,74262.67274,5.031862556,-0.31501,-0.42012,-0.36211,-0.0962,-0.27238
7/1/2021,ROU,RON,Romania,10.6,4.1877,2.531222389,-0.48657,-0.49838,-0.46716,-0.28649,-0.26779,25669.08449,3.791994447,-0.35561,-0.45448,-0.39991,-0.14976,-0.3155
7/1/2021,RUS,RUB,Russia,135,74.53,1.811351134,-0.63259,-0.64104,-0.6187,-0.48941,-0.47603,26896.70296,3.823317201,-0.54265,-0.61283,-0.57409,-0.39655,-0.51418
7/1/2021,SAU,SAR,Saudi Arabia,14,3.7507,3.732636575,-0.24287,-0.26029,-0.21425,0.05217,0.07975,27693.1492,3.843638571,-0.06252,-0.20637,-0.12698,0.23695,-0.00417
7/1/2021,SGP,SGD,Singapore,5.9,1.36825,4.312077471,-0.12534,-0.14547,-0.09227,0.21551,0.24736,70642.97271,4.939505708,-0.15726,-0.28658,-0.21521,0.11195,-0.10481
7/1/2021,SWE,SEK,Sweden,54,8.7165,6.195147135,0.25662,0.22771,0.30413,0.74632,0.79208,44318.98874,4.267847792,0.4013,0.18628,0.30495,0.84894,0.48852
7/1/2021,THA,THB,Thailand,128,32.81,3.901249619,-0.20867,-0.22688,-0.17876,0.0997,0.12852,8641.819724,3.357542839,0.12169,-0.05043,0.04456,0.48,0.1915
7/1/2021,TUR,TRY,Turkey,19.99,8.55725,2.336030851,-0.52616,-0.53706,-0.50825,-0.34151,-0.32425,14889.95569,3.516964376,-0.35879,-0.45718,-0.40288,-0.15396,-0.31888
7/1/2021,TWN,TWD,Taiwan,72,28.0475,2.567073714,-0.4793,-0.49128,-0.45961,-0.27638,-0.25742,57875.19051,4.613735035,-0.46288,-0.54529,-0.49981,-0.29129,-0.42944
7/1/2021,UKR,UAH,Ukraine,65,27.22,2.387950037,-0.51563,-0.52677,-0.49732,-0.32687,-0.30923,7731.397488,3.334313365,-0.30863,-0.41472,-0.35617,-0.08778,-0.2656
7/1/2021,URY,UYU,Uruguay,225,44,5.113636364,0.03725,0.01338,0.07646,0.44146,0.47923,13964.04244,3.493339647,0.41312,0.19628,0.31595,0.86453,0.50107
7/1/2021,USA,USD,United States,4.93,1,4.93,0,-0.02301,0.0378,0.38969,0.42611,63577.341,4.759225722,0,-0.15345,-0.06876,0.31944,0.06224
7/1/2021,VEN,VES,Venezuela,16020000,3613989.071,4.432774888,-0.10086,-0.12155,-0.06687,0.24953,0.28228,,,,,,,
7/1/2021,VNM,VND,Vietnam,69000,23028.5,2.996287209,-0.39223,-0.40622,-0.36926,-0.15539,-0.13326,5890.03513,3.287330902,-0.12011,-0.25512,-0.18061,0.16097,-0.06534
7/1/2021,ZAF,ZAR,South Africa,33.5,14.6625,2.284739983,-0.53656,-0.54723,-0.51904,-0.35597,-0.33909,13716.06087,3.487012384,-0.36748,-0.46454,-0.41097,-0.16543,-0.32811
1/1/2022,ARE,AED,United Arab Emirates,17,3.67305,4.628306176,-0.08169,-0.0659,-0.03908,0.36743,0.20741,47277.45555,4.194015185,0.02118,-0.09335,-0.03863,0.42962,0.02695
1/1/2022,ARG,ARS,Argentina,450,105.0165,4.285040922,-0.14979,-0.13518,-0.11035,0.26601,0.11786,11307.52071,3.455497733,0.14751,0.0188,0.0803,0.60647,0.15399
1/1/2022,AUS,AUD,Australia,6.4,1.419345682,4.509119999,-0.10533,-0.08995,-0.06382,0.33221,0.17632,66932.32219,4.597559481,-0.09244,-0.19423,-0.1456,0.27055,-0.08731
1/1/2022,AZE,AZN,Azerbaijan,4.5,1.699,2.648616833,-0.47448,-0.46545,-0.4501,-0.21747,-0.30904,10277.65536,3.434353032,-0.28635,-0.36639,-0.32815,-0.00091,-0.28232
1/1/2022,BHR,BHD,Bahrain,1.5,0.377,3.978779841,-0.21056,-0.19699,-0.17393,0.17553,0.03796,33006.87264,3.901018421,-0.05619,-0.16205,-0.11147,0.3213,-0.05086
1/1/2022,BRA,BRL,Brazil,22.9,5.31,4.312617702,-0.14432,-0.12961,-0.10462,0.27416,0.12505,9211.740493,3.412468179,0.16946,0.03829,0.10096,0.6372,0.17606
1/1/2022,CAN,CAD,Canada,6.77,1.2718,5.323164019,0.05618,0.07434,0.10519,0.57272,0.38868,48902.04574,4.227370492,0.16523,0.03454,0.09698,0.63128,0.17181
1/1/2022,CHE,CHF,Switzerland,6.5,0.93105,6.981365125,0.38519,0.409,0.44946,1.06264,0.82126,65358.88671,4.565254458,0.4151,0.25638,0.33221,0.98109,0.42309
1/1/2022,CHL,CLP,Chile,3100,798.6,3.881793138,-0.2298,-0.21656,-0.19407,0.14687,0.01266,19819.33203,3.630258161,-0.01052,-0.1215,-0.06848,0.38523,-0.00493
1/1/2022,CHN,CNY,China,24.4,6.36535,3.833253474,-0.23943,-0.22636,-0.20415,0.13253,0,16746.89486,3.567176355,-0.00561,-0.11715,-0.06386,0.3921,0
1/1/2022,COL,COP,Colombia,12950,3941.995,3.285138616,-0.34819,-0.33698,-0.31794,-0.02941,-0.14299,9091.991039,3.410009541,-0.10852,-0.20851,-0.16074,0.24803,-0.10349
1/1/2022,CRI,CRC,Costa Rica,2650,642.585,4.123968035,-0.18175,-0.16769,-0.14379,0.21842,0.07584,14727.7322,3.525719875,0.08238,-0.03902,0.01898,0.51529,0.08849
1/1/2022,CZE,CZK,Czech Republic,89,21.6802,4.105128181,-0.18549,-0.17149,-0.1477,0.21285,0.07093,32324.71009,3.887012586,-0.02271,-0.13233,-0.07996,0.36817,-0.01719
1/1/2022,DNK,DKK,Denmark,32,6.6373,4.821237551,-0.04341,-0.02696,0.00098,0.42443,0.25774,67535.075,4.609934912,-0.03222,-0.14077,-0.08891,0.35485,-0.02676
1/1/2022,EGY,EGP,Egypt,42.5,15.71,2.705283259,-0.46324,-0.45401,-0.43833,-0.20073,-0.29426,7739.130968,3.382233266,-0.25985,-0.34286,-0.3032,0.03619,-0.25567
1/1/2022,EUZ,EUR,Euro area,4.42,0.89206066,4.954820001,-0.0169,0,0.02871,0.4639,0.29259,41273.54603,4.070745794,0.12633,0,0.06036,0.57682,0.13269
1/1/2022,GBR,GBP,Britain,3.59,0.745350874,4.8165235,-0.04434,-0.02791,0,0.42304,0.25651,47372.3653,4.195963827,0.06222,-0.05692,0,0.48707,0.06822
1/1/2022,GTM,GTQ,Guatemala,26,7.6898,3.381102239,-0.32915,-0.31761,-0.29802,-0.00106,-0.11795,7112.211702,3.369361661,-0.07141,-0.17556,-0.1258,0.29999,-0.06617
1/1/2022,HKG,HKD,Hong Kong,22,7.79755,2.821399029,-0.4402,-0.43057,-0.41423,-0.16642,-0.26397,88762.16481,5.04575934,-0.48257,-0.54061,-0.51288,-0.27562,-0.47965
1/1/2022,HND,HNL,Honduras,89,24.61415,3.615806355,-0.28258,-0.27024,-0.24929,0.06829,-0.05673,3829.917066,3.301971161,0.01331,-0.10034,-0.04604,0.4186,0.01903
1/1/2022,HUN,HUF,Hungary,982,317.51115,3.092804772,-0.38635,-0.3758,-0.35788,-0.08623,-0.19316,29075.33813,3.82029804,-0.25085,-0.33488,-0.29473,0.04878,-0.24662
1/1/2022,IDN,IDR,Indonesia,34000,14382,2.364066194,-0.53094,-0.52288,-0.50918,-0.30154,-0.38327,9243.55783,3.413121437,-0.35906,-0.43095,-0.3966,-0.1027,-0.35544
1/1/2022,IND,INR,India,190,74.6225,2.54614895,-0.49481,-0.48613,-0.47137,-0.24774,-0.33577,4415.751356,3.31399923,-0.28904,-0.36878,-0.33069,-0.00469,-0.28503
1/1/2022,ISR,ILS,Israel,17,3.17775,5.349697113,0.06145,0.0797,0.1107,0.58056,0.3956,49943.75192,4.248758303,0.16514,0.03446,0.0969,0.63116,0.17172
1/1/2022,JOR,JOD,Jordan,2.12,0.709,2.990126939,-0.40672,-0.39652,-0.37919,-0.11657,-0.21995,7519.009585,3.37771384,-0.18082,-0.2727,-0.2288,0.14682,-0.1762
1/1/2022,JPN,JPY,Japan,390,115.225,3.384682144,-0.32844,-0.31689,-0.29728,0,-0.11702,56567.96211,4.38476341,-0.2857,-0.36581,-0.32753,0,-0.28166
1/1/2022,KOR,KRW,South Korea,4600,1205.5,3.815844048,-0.24289,-0.22987,-0.20776,0.12739,-0.00454,43865.53349,4.123963238,-0.14378,-0.23981,-0.19393,0.19868,-0.13894
1/1/2022,KWT,KWD,Kuwait,1.25,0.3029,4.126774513,-0.1812,-0.16712,-0.1432,0.21925,0.07657,35129.808,3.944605511,-0.0319,-0.14049,-0.08861,0.3553,-0.02644
1/1/2022,LBN,LBP,Lebanon,70000,21500,3.255813953,-0.35401,-0.3429,-0.32403,-0.03807,-0.15064,,,,,,,
1/1/2022,LKA,LKR,Sri Lanka,840,202.41,4.149992589,-0.17659,-0.16243,-0.13838,0.22611,0.08263,4789.453152,3.321671896,0.15612,0.02645,0.0884,0.61852,0.16265
1/1/2022,MDA,MDL,Moldova,52,18,2.888888889,-0.42681,-0.41695,-0.40021,-0.14648,-0.24636,9061.584258,3.409385243,-0.21591,-0.30385,-0.26184,0.0977,-0.21148
1/1/2022,MEX,MXN,Mexico,69,20.649,3.341566178,-0.33699,-0.32559,-0.30623,-0.01274,-0.12827,14613.80431,3.523380763,-0.12239,-0.22082,-0.17379,0.22862,-0.11743
1/1/2022,MYS,MYR,Malaysia,9.99,4.1855,2.386811612,-0.52643,-0.51828,-0.50445,-0.29482,-0.37734,23930.23733,3.714661297,-0.40542,-0.47211,-0.44025,-0.16761,-0.40206
1/1/2022,NIC,NIO,Nicaragua,134,35.455,3.779438725,-0.25011,-0.23722,-0.21532,0.11663,-0.01404,2834.70501,3.281537945,0.06577,-0.05377,0.00334,0.49203,0.07178
1/1/2022,NOR,NOK,Norway,57,8.91605,6.392965495,0.26845,0.29025,0.3273,0.88879,0.66776,68938.2464,4.638744155,0.2753,0.13226,0.2006,0.78538,0.2825
1/1/2022,NZL,NZD,New Zealand,7,1.52264941,4.59725,-0.08785,-0.07217,-0.04553,0.35825,0.19931,49638.25512,4.24248599,0.00274,-0.10973,-0.05599,0.4038,0.0084
1/1/2022,OMN,OMR,Oman,1.15,0.385,2.987012987,-0.40734,-0.39715,-0.37984,-0.11749,-0.22076,32824.99409,3.897284177,-0.29077,-0.37032,-0.33231,-0.00711,-0.28677
1/1/2022,PAK,PKR,Pakistan,590,176.52,3.342397462,-0.33683,-0.32543,-0.30606,-0.01249,-0.12805,2141.273616,3.267300744,-0.05337,-0.15954,-0.10882,0.32525,-0.04802
1/1/2022,PER,PEN,Peru,12.9,3.83735,3.36169492,-0.333,-0.32153,-0.30205,-0.00679,-0.12302,10125.05838,3.431219984,-0.09339,-0.19507,-0.14649,0.26922,-0.08827
1/1/2022,PHL,PHP,Philippines,142,50.975,2.785679255,-0.44729,-0.43778,-0.42164,-0.17697,-0.27329,6251.709914,3.351694251,-0.23091,-0.31717,-0.27596,0.0767,-0.22657
1/1/2022,POL,PLN,Poland,14.08,4.094,3.439179287,-0.31762,-0.30589,-0.28596,0.0161,-0.1028,24821.7208,3.732964808,-0.14746,-0.24309,-0.1974,0.19352,-0.14265
1/1/2022,QAT,QAR,Qatar,13,3.641,3.570447679,-0.29158,-0.2794,-0.25871,0.05488,-0.06856,96838.86434,5.211586262,-0.36604,-0.43714,-0.40317,-0.11247,-0.36246
